ïiñ⁄cd,â◊épcd,∂¿¡◊,íçî‘,î≠íç◊›∏,ëqå…cd
005830,13,111,751480,10AA,4
005831,12,111,752936,10AA,4
005831,13,111,751477,10AA,4
005832,12,111,752937,10AA,4
005832,13,111,753590,10AA,4
005833,12,111,752938,10AA,4
005833,13,111,751478,10AA,4
005834,12,111,752941,10AA,4
005834,13,111,751483,10AA,4
005836,12,111,752968,10AA,4
005836,13,111,751494,10AA,4
005838,12,111,752908,10AA,4
005838,13,111,753574,10AA,4
005839,12,111,757570,10AA,4
005839,13,111,769498,10AA,4
005840,12,111,757571,10AA,4
005840,13,111,769500,10AA,4
005841,12,111,757572,10BA,4
005841,13,111,769499,10BA,4
005842,12,111,752910,10AA,4
005842,13,111,753575,10AA,4
005843,12,111,752911,10AA,4
005843,13,111,751475,10AA,4
005844,12,111,752912,10AA,4
005844,13,111,751476,10AA,4
005845,12,111,757574,10AA,4
005845,13,111,769501,10AA,4
005846,12,111,752915,10AA,4
005846,13,111,753576,10AA,4
005847,12,111,752917,10AA,4
005847,13,111,751472,10AA,4
005849,12,111,752918,10AA,4
005849,13,111,751474,10AA,4
005853,12,111,757599,10BA,4
005853,13,111,769517,10BA,4
005854,12,111,757600,10AA,4
005854,13,111,769511,10AA,4
005855,12,111,757601,10BA,4
005855,13,111,769512,10BA,4
005858,12,111,757605,10AA,4
005859,12,111,752971,10AA,4
005859,13,111,R270GF,10AA,4
005860,12,111,752972,10AA,4
005861,12,111,757606,10AA,4
005864,12,111,752973,10AA,4
005865,12,111,752974,10AA,4
005866,12,111,752975,10AA,4
005869,12,111,757607,10BA,4
005870,12,111,757609,10BA,4
005874,12,111,752979,10AA,4
005874,13,111,R6366B,10AA,4
005877,12,111,752977,10AA,4
005878,12,111,752978,10AA,4
005879,12,111,752983,10BA,4
005882,12,111,757612,9997,4
005883,12,111,757613,10BA,4
005884,12,111,752980,10AA,4
005884,13,111,R6367B,10AA,4
005885,12,111,752981,10AA,4
005886,12,111,752982,10AA,4
005890,12,111,752828,10AA,4
005893,12,111,757577,10BA,4
005893,13,111,765367,10BA,4
005894,12,111,752919,10AA,4
005894,13,111,750626,10AA,4
005896,12,111,752923,10AA,4
005896,13,111,753585,10AA,4
005897,12,111,757578,10AA,4
005897,13,111,765368,10AA,4
005898,12,111,752924,10AA,4
005898,13,111,750625,10AA,4
005899,12,111,757583,10BA,4
005899,13,111,765378,10BA,4
005900,12,111,752930,10AA,4
005900,13,111,750629,10AA,4
005901,12,111,752931,10AA,4
005901,13,111,753586,10AA,4
005902,12,111,757585,10BA,4
005902,13,111,765376,10BA,4
005903,12,111,752932,10AA,4
005903,13,111,753587,10AA,4
005904,12,111,752933,10AA,4
005904,13,111,753588,10AA,4
005905,12,111,752934,10AA,4
005905,13,111,750628,10AA,4
005906,12,111,757586,10AA,4
005906,13,111,765379,10AA,4
005908,12,111,757579,10AA,4
005908,13,111,765373,10AA,4
005909,12,111,757580,10AA,4
005909,13,111,765374,10AA,4
005910,12,111,757581,10AA,4
005910,13,111,765375,10AA,4
005911,12,111,752928,10BA,4
005911,13,111,751461,10BA,4
005912,12,111,752929,10AA,4
005912,13,111,754433,10AA,4
005913,12,111,757582,10AA,4
005913,13,111,769493,10AA,4
005914,12,111,752984,10AA,4
005915,12,111,752986,10AA,4
005916,12,111,752987,10AA,4
005917,12,111,752988,10AA,4
005918,12,111,752989,10BA,4
005919,12,111,752990,10AA,4
005920,12,111,752991,10AA,4
005921,12,111,752992,10AA,4
005922,12,111,752993,10AA,4
005923,12,111,757614,10BA,4
005924,12,111,757615,10CA,4
005926,12,111,752995,10BA,4
005928,12,111,752996,10AA,4
005929,12,111,757616,10BA,4
005931,12,111,752997,10AA,4
005932,12,111,752998,10AA,4
005933,12,111,752999,10AA,4
005934,12,111,757617,10BA,4
005935,12,111,757618,10BA,4
005936,12,111,757619,10BA,4
005937,12,111,757620,10BA,4
005941,12,111,757622,10BA,4
005943,12,111,753010,10AA,4
005944,12,111,755149,10BA,4
005945,12,111,753011,10AA,4
005946,12,111,753013,10AA,4
005948,12,111,753014,10BA,4
005949,12,111,757634,10BA,4
005950,12,111,757635,10BA,4
005951,12,111,757636,10BA,4
005953,12,111,757637,10BA,4
005960,12,111,757641,10BA,4
005963,12,111,757642,10BA,4
005970,12,111,757623,10CA,4
005971,12,111,753000,10BA,4
005973,12,111,757624,10BA,4
005974,12,111,753001,10AA,4
005975,12,111,753002,10AA,4
005976,12,111,753004,10AA,4
005980,12,111,753005,10CA,4
005981,12,111,757626,10BA,4
005982,12,111,753006,10BA,4
005991,12,111,753008,10CA,4
005993,12,111,753009,10AA,4
005994,12,111,757632,10AA,4
005995,12,111,757633,10CA,4
006056,12,111,757092,10DC,2
006057,12,111,757093,10CA,2
006066,12,111,757088,10EC,2
006087,12,111,757074,10BA,4
006088,12,111,757075,10CA,4
006089,12,111,757076,10CA,4
006090,12,111,757077,10BA,4
006091,12,111,752827,10AA,4
006093,12,111,752839,10AA,4
006093,13,111,754570,10AA,4
006094,12,111,752840,10AA,4
006094,13,111,R6368B,10AA,4
006095,12,111,757097,10CC,4
006096,12,111,752746,10CA,2
006096,13,111,751393,10CA,2
006097,12,111,756929,10CA,4
006097,13,111,769322,10CA,4
006098,12,111,756930,10CA,4
006098,13,111,769323,10CA,4
006099,12,111,752745,10BA,2
006099,13,111,751391,10BA,2
006100,12,111,756928,10BA,2
006100,13,111,769321,10BA,2
006104,12,111,756867,10CA,4
006105,12,111,756868,10BA,2
006105,13,111,769324,10BA,2
006107,12,111,756870,10DC,2
006113,12,111,756916,10CA,2
006113,13,111,769319,10CA,2
006114,12,111,752743,10BA,2
006114,13,111,751389,10BA,2
006115,12,111,752744,10BA,4
006115,13,111,751390,10BA,4
006116,12,111,756917,10BB,4
006116,13,111,769320,10BB,4
006121,12,111,752739,10BA,2
006121,13,111,751385,10BA,2
006122,12,111,752740,10BA,4
006122,13,111,751386,10BA,4
006123,12,111,752741,10BA,4
006124,12,111,752742,10CA,4
006124,13,111,751388,10CA,4
006211,12,111,752902,9997,4
006211,13,111,791002,9997,4
006235,12,111,757210,10BA,4
006235,13,111,295653,10BA,4
006237,12,111,757202,9997,4
006237,13,111,295725,9997,4
006242,12,111,757208,10CA,4
006242,13,111,295755,10CA,4
006259,12,111,780535,10BA,2
006260,12,111,780536,10BA,2
006325,12,111,752847,10JF,4
006355,12,111,757433,9997,4
006359,12,111,757428,9997,4
006360,12,111,757429,9997,4
006366,12,111,757452,10AA,4
006367,12,111,757450,9997,4
006368,12,111,757451,10AA,4
006563,12,111,757628,10BA,4
006564,12,111,757630,10BA,4
006579,12,111,779751,10BA,4
006714,12,111,757082,10BA,4
006753,12,111,R514MV,9,4
006857,12,111,779749,10AA,4
006858,12,111,779750,10BA,4
006859,12,111,754742,10AA,4
006859,13,111,754746,10AA,4
006861,12,111,779752,10BA,4
006862,12,111,754736,10AA,4
006862,13,111,754743,10AA,4
006863,12,111,754737,10AA,4
006863,13,111,788190,10AA,4
006864,12,111,754738,10AA,4
006864,13,111,R37229,10AA,4
006865,12,111,779740,10AA,4
006866,12,111,779741,10BA,4
006867,12,111,754739,10AA,4
006867,13,111,754744,10AA,4
006868,12,111,779742,10BA,4
006869,12,111,779743,10BA,4
006876,12,111,752279,10BA,4
006877,12,111,752280,10AA,4
006878,12,111,752281,10AA,4
006878,13,111,R266GF,10AA,4
006879,12,111,752282,10BA,4
006880,12,111,752284,10AA,4
006880,13,111,751569,10AA,4
006883,12,111,752272,10AA,4
006883,13,111,RK0618,10AA,4
006884,12,111,752273,10AA,4
006884,13,111,RK0619,10AA,4
006885,12,111,752275,10AA,4
006885,13,111,RK0620,10AA,4
006886,12,111,752276,10AA,4
006886,13,111,RK0621,10AA,4
006888,12,111,755972,10AA,4
006888,13,111,RK0622,10AA,4
006889,12,111,755974,10BA,4
006889,13,111,RK0623,10BA,4
006890,12,111,755975,10BA,4
006890,13,111,RK0624,10BA,4
006891,12,111,752277,10AA,4
006891,13,111,RK0625,10AA,4
006895,12,111,752278,10AA,4
006895,13,111,751568,10AA,4
006896,12,111,755977,10BA,4
006896,13,111,RK0627,10BA,4
006897,12,111,755976,10BA,4
006897,13,111,RK0626,10BA,4
006898,12,111,752285,10AA,4
006899,12,111,755979,10AA,4
006900,12,111,755980,10AA,4
006900,13,111,R4165B,10AA,4
006901,12,111,755981,10AA,4
006901,13,111,R4166B,10AA,4
006902,12,111,755982,10BA,4
006902,13,111,R4167B,10BA,4
006903,12,111,755983,10BA,4
006903,13,111,R4168B,10BA,4
006904,12,111,755984,10BA,4
006904,13,111,R4169B,10BA,4
006905,12,111,755985,10BA,4
006905,13,111,R4170B,10BA,4
006907,12,111,752289,10AA,4
006907,13,111,R4171B,10AA,4
006908,12,111,752290,10AA,4
006908,13,111,R4172B,10AA,4
006909,12,111,756012,10BA,4
006909,13,111,R4173B,10BA,4
006925,12,111,752286,10AA,4
006925,13,111,R4174B,10AA,4
006926,12,111,755988,10AA,4
006926,13,111,R4175B,10AA,4
006927,12,111,755989,10BA,4
006927,13,111,R4176B,10BA,4
006928,12,111,755990,10BA,4
006928,13,111,R4177B,10BA,4
006929,12,111,755992,10BA,4
006929,13,111,R4178B,10BA,4
006930,12,111,755993,10BA,4
006930,13,111,R4179B,10BA,4
006937,12,111,755998,10AA,4
006937,13,111,R17239,10AA,4
006938,12,111,755999,10BA,4
006938,13,111,R4180B,10BA,4
006948,12,111,752270,10AA,4
006948,13,111,754783,10AA,4
006949,12,111,752271,10AA,4
006949,13,111,752071,10AA,4
006950,12,111,755971,10BA,4
006950,13,111,773013,10BA,4
007032,12,111,757110,10AA,4
007035,12,111,756097,10CA,4
007036,12,111,756098,10BA,4
007037,12,111,752316,10JF,4
007038,12,111,752320,10JF,4
007040,12,111,756100,10BA,4
007041,12,111,752322,10BA,4
007045,12,111,756110,10AA,4
007047,12,111,756896,10BA,4
007048,12,111,756897,10BA,4
007110,12,111,755809,10JF,4
007110,13,111,754069,10JF,4
007113,12,111,752255,10AA,4
007118,12,111,753464,10BA,4
007118,13,111,751047,10BA,4
007119,12,111,753465,10AA,4
007120,12,111,758056,10BA,4
007120,13,111,769080,10BA,4
007122,12,111,753247,10BA,4
007122,13,111,751209,10BA,4
007133,12,111,757040,10CA,4
007134,12,111,757041,10JF,4
007135,12,111,752826,10AA,4
007136,12,111,757042,10BA,4
007137,12,111,757043,10BA,4
007138,12,111,752835,10BA,2
007160,12,111,753357,9997,4
007163,12,111,752747,10AA,4
007164,12,111,752748,10AA,4
007165,12,111,752749,10AA,4
007166,12,111,756931,10AA,4
007167,12,111,752750,10AA,4
007168,12,111,756933,10AA,4
007169,12,111,752751,10AA,4
007170,12,111,756934,10AA,4
007175,12,111,752665,10AA,4
007175,13,111,754534,10AA,4
007177,12,111,752678,10AA,4
007177,13,111,710139,10AA,4
007178,12,111,752606,10AA,4
007178,13,111,R6369B,10AA,4
007179,12,111,756488,10BA,4
007180,12,111,756489,10BA,4
007181,12,111,756490,10BA,4
007182,12,111,756491,10BA,4
007183,12,111,752608,10AA,4
007184,12,111,752609,10AA,4
007184,13,111,R6370B,10AA,4
007185,12,111,752610,10AA,4
007185,13,111,R610KJ,10AA,4
007186,12,111,756492,10BA,4
007187,12,111,756493,10BA,4
007188,12,111,756494,10BA,4
007189,12,111,756496,10CA,4
007190,12,111,756497,10CA,4
007191,12,111,756498,10BA,4
007192,12,111,756499,10BA,4
007193,12,111,756500,10BA,4
007194,12,111,756501,10BA,4
007195,12,111,756502,10BA,4
007196,12,111,756503,10BA,4
007197,12,111,756505,10CC,4
007198,12,111,756506,10BA,4
007198,13,111,R6371B,10BA,4
007199,12,111,756507,10BA,4
007200,12,111,756508,10CA,4
007201,12,111,756509,10CC,4
007202,12,111,756510,10BA,4
007203,12,111,756511,10BA,4
007204,12,111,752611,10BA,4
007204,13,111,R6372B,10BA,4
007205,12,111,756512,10BA,4
007205,13,111,R611KJ,10BA,4
007206,12,111,756514,10BA,4
007207,12,111,756515,10CA,4
007208,12,111,756516,10CA,4
007209,12,111,787801,10GF,4
007210,12,111,756517,10CB,4
007211,12,111,756518,10GF,4
007212,12,111,756486,10AA,4
007214,12,111,752605,10AA,4
007217,12,111,752687,10BA,4
007259,12,111,007259,9997,íºëó
007285,12,111,756691,10AA,4
007290,12,111,756636,10AA,4
007299,12,111,756147,10CA,4
007300,12,111,756143,10BA,4
007301,12,111,752365,10AA,4
007302,12,111,752366,10AA,4
007303,12,111,752363,10AA,4
007322,12,111,756548,10AA,4
007323,12,111,752637,10AA,4
007324,12,111,752638,10AA,4
007374,12,111,756833,10BA,4
007375,12,111,756834,10CA,4
007376,12,111,756835,10BA,4
007389,12,111,757111,10AA,4
007411,12,111,757214,9997,4
007411,13,111,295713,9997,4
007655,12,111,758568,9997,4
007655,13,111,772400,9997,4
007657,12,111,758570,9997,4
007665,12,111,758866,10BA,4
007666,12,111,758870,10AA,4
007869,12,111,757691,9997,4
007951,12,111,759619,10JF,4
007952,12,111,759631,10BA,4
008153,12,111,779753,10BA,4
008154,12,111,779754,10BA,4
008155,12,111,779755,10BA,4
008156,12,111,779756,10CA,4
008157,12,111,779744,10BA,4
008158,12,111,779745,10BA,4
008159,12,111,779746,10BA,4
008160,12,111,779747,10CA,4
008163,12,111,755986,10BA,4
008163,13,111,R4181B,10BA,4
008164,12,111,755987,10BA,4
008164,13,111,R4182B,10BA,4
008170,12,111,755994,10BA,4
008170,13,111,R4183B,10BA,4
008171,12,111,755995,10JF,4
008171,13,111,R4184B,10JF,4
008186,12,111,756932,10BA,4
008271,12,111,752367,10AA,4
008300,12,111,756195,10BA,4
008301,12,111,756203,10AA,4
008301,13,111,779955,10AA,4
008302,12,111,756205,10BA,4
008303,12,111,756210,10BA,4
008304,12,111,756196,10AA,4
008305,12,111,752415,10AA,4
008305,13,111,755469,10AA,4
008306,12,111,756206,10BA,4
008307,12,111,756211,10AA,4
008308,12,111,752412,10AA,4
008309,12,111,756200,10AA,4
008310,12,111,756201,10AA,4
008311,12,111,752416,10AA,4
008311,13,111,755470,10AA,4
008312,12,111,752420,10AA,4
008313,12,111,752422,10AA,4
008314,12,111,756214,10BA,4
008315,12,111,756217,10BA,4
008316,12,111,752413,10AA,4
008317,12,111,752414,10AA,4
008318,12,111,756202,10BA,4
008319,12,111,752417,10AA,4
008319,13,111,755471,10AA,4
008320,12,111,752421,10AA,4
008321,12,111,752423,10AA,4
008322,12,111,756215,10BA,4
008323,12,111,756218,10CA,4
008324,12,111,756197,10AA,4
008325,12,111,752419,10AA,4
008325,13,111,755472,10AA,4
008326,12,111,756208,10BA,4
008327,12,111,756212,10AA,4
008328,12,111,756199,10CA,4
008329,12,111,756204,10BA,4
008330,12,111,756209,10CB,4
008331,12,111,756213,10CA,4
008332,12,111,756232,10BA,4
008333,12,111,756233,10BA,4
008334,12,111,756219,10BA,4
008336,12,111,756226,10CA,4
008337,12,111,756229,10BA,4
008338,12,111,756235,10BA,4
008339,12,111,756220,10CA,4
008341,12,111,756227,10CA,4
008342,12,111,756230,10BA,4
008344,12,111,756236,10BA,4
008345,12,111,756221,10CA,4
008347,12,111,756228,10CA,4
008348,12,111,756231,10CC,4
008349,12,111,756237,10BA,4
008350,12,111,752397,10AA,4
008350,13,111,755461,10AA,4
008351,12,111,756184,10BA,4
008352,12,111,752398,10AA,4
008352,13,111,755462,10AA,4
008353,12,111,756185,10BA,4
008354,12,111,752399,10AA,4
008354,13,111,755463,10AA,4
008355,12,111,756186,10AA,4
008356,12,111,752400,10AA,4
008356,13,111,755464,10AA,4
008357,12,111,756187,10BA,4
008358,12,111,752401,10AA,4
008358,13,111,755465,10AA,4
008359,12,111,756188,10BA,4
008360,12,111,752402,10AA,4
008361,12,111,752408,10AA,4
008361,13,111,754991,10AA,4
008362,12,111,752410,10AA,4
008363,12,111,752411,10AA,4
008364,12,111,752403,10AA,4
008364,13,111,755466,10AA,4
008365,12,111,752404,10AA,4
008365,13,111,755467,10AA,4
008366,12,111,752405,10AA,4
008366,13,111,755468,10AA,4
008367,12,111,756190,10BA,4
008368,12,111,756191,10BA,4
008369,12,111,752406,10AA,4
008369,13,111,755473,10AA,4
008370,12,111,756192,10CB,4
008371,12,111,756193,10CA,4
008372,12,111,752407,10AA,4
008373,12,111,756194,10BA,4
008383,12,111,756238,10CA,4
008384,12,111,756239,10DB,4
008385,12,111,756240,10ED,4
008386,12,111,756241,10CC,4
008389,12,111,756242,9997,4
008390,12,111,756244,10BA,4
008391,12,111,756245,9997,4
008392,12,111,756246,9997,4
008395,12,111,756247,9997,4
008396,12,111,756248,10BA,4
008397,12,111,756249,9997,4
008398,12,111,756250,9997,4
008400,12,111,756253,9997,4
008409,12,111,756254,10BA,4
008413,12,111,756255,10BA,4
008415,12,111,752424,10AA,4
008415,13,111,754485,10AA,4
008418,12,111,752425,10AA,4
008418,13,111,754486,10AA,4
008419,12,111,752430,10AA,4
008420,12,111,756259,10BA,4
008421,12,111,756265,10JF,4
008422,12,111,756271,10CC,4
008423,12,111,756277,10DA,4
008424,12,111,752431,10AA,4
008424,13,111,752426,10AA,4
008425,12,111,756260,10AA,4
008426,12,111,756266,10BA,4
008427,12,111,756272,10BA,4
008428,12,111,756278,10BA,4
008429,12,111,756284,9997,4
008430,12,111,756287,10CA,4
008431,12,111,752432,10AA,4
008431,13,111,752428,10AA,4
008432,12,111,752437,10AA,4
008433,12,111,756267,10BA,4
008434,12,111,756273,10BA,4
008435,12,111,756280,10BA,4
008436,12,111,756285,10CA,4
008437,12,111,756289,10CA,4
008438,12,111,752433,10AA,4
008438,13,111,752429,10AA,4
008439,12,111,752438,10AA,4
008440,12,111,756268,10BA,4
008441,12,111,756274,10BA,4
008442,12,111,756281,10BA,4
008443,12,111,756286,10CC,4
008444,12,111,756290,10CA,4
008445,12,111,752434,10AA,4
008445,13,111,755396,10AA,4
008446,12,111,756262,10AA,4
008447,12,111,756269,10CA,4
008448,12,111,756275,10BA,4
008449,12,111,756282,10CA,4
008450,12,111,756258,10AA,4
008451,12,111,756263,10CA,4
008452,12,111,752435,10AA,4
008453,12,111,756264,10CA,4
008454,12,111,756270,10CC,4
008455,12,111,756276,10CA,4
008456,12,111,756283,10DC,4
008457,12,111,756320,10BA,4
008458,12,111,756323,10CA,4
008459,12,111,756327,10CB,4
008461,12,111,756321,10BA,4
008462,12,111,756325,10BA,4
008463,12,111,756322,10BA,4
008464,12,111,756326,10BA,4
008465,12,111,756328,10CC,4
008469,12,111,756291,9996,4
008470,12,111,756295,10DC,4
008471,12,111,756300,10CA,4
008472,12,111,756304,10BA,4
008473,12,111,756313,10CC,4
008474,12,111,756292,10CB,4
008475,12,111,756296,10CA,4
008476,12,111,756301,10BA,4
008477,12,111,756305,10BA,4
008479,12,111,756293,10CB,4
008480,12,111,756298,10DA,4
008481,12,111,756302,10CA,4
008482,12,111,756307,10CA,4
008483,12,111,756314,10CA,4
008484,12,111,756294,10CB,4
008485,12,111,756299,10CC,4
008486,12,111,756303,9996,4
008487,12,111,756308,9996,4
008489,12,111,756309,10AA,4
008490,12,111,752439,10AA,4
008491,12,111,756316,10DC,4
008493,12,111,756318,10CB,4
008494,12,111,752440,10AA,4
008495,12,111,752441,10AA,4
008496,12,111,756317,10CB,4
008498,12,111,756319,10CA,4
008499,12,111,756310,10AA,4
008516,12,111,757384,10AA,4
008535,12,111,757366,10JF,4
008561,12,111,757396,10AA,4
008565,12,111,757394,10AA,4
008569,12,111,757411,10JF,4
008569,13,111,780179,10JF,4
008575,12,111,757426,12JF,4
008575,13,111,294966,12JF,4
008576,12,111,757427,12JF,4
008576,13,111,294967,12JF,4
008590,12,111,757488,10JF,4
008594,12,111,757496,10JF,4
008595,12,111,757497,10JF,4
008629,12,111,757266,10AA,4
008630,12,111,757265,10AA,4
008631,12,111,757264,10AA,4
008650,12,111,752841,10AA,4
008650,13,111,791008,10AA,4
008651,12,111,752842,10AA,4
008651,13,111,791009,10AA,4
008676,12,111,757324,10AA,4
008701,12,111,756311,10CA,4
008702,12,111,756312,10CA,4
008705,12,111,756329,10BA,4
008706,12,111,756330,10CA,4
008710,12,111,756331,10CA,4
008716,12,111,752834,10AA,2
008719,12,111,757094,10BA,4
008720,12,111,757095,10BA,4
008738,12,111,752667,10AA,4
008738,13,111,754535,10AA,4
008741,12,111,752577,10BA,4
008742,12,111,752579,10BA,4
008751,12,111,755787,10BA,4
008763,12,111,757425,9997,4
008763,13,111,294965,9997,4
008775,12,111,780756,9997,4
008787,12,111,786734,9997,4
008793,12,111,756165,10CA,4
008794,12,111,756166,10BA,4
008796,12,111,755175,9997,4
008921,12,111,750260,9997,4
008935,12,111,757447,9997,4
008944,12,111,752668,10JF,4
008944,13,111,751443,10JF,4
008958,12,111,756379,9997,4
008959,12,111,756380,9997,4
008960,12,111,755196,9997,4
009167,12,111,759743,10BA,4
009167,13,111,R32789,10BA,4
009168,12,111,759748,10AA,4
009169,12,111,759756,10BA,4
009170,12,111,759764,10AA,4
009396,12,111,758742,10BA,4
0098AK,12,111,R806LP,2,íºëó
010033,12,111,756178,9997,4
010034,12,111,756179,9997,4
010290,12,111,755773,10AA,4
010290,13,111,755779,10AA,4
010292,12,111,755774,10AA,4
010292,13,111,755780,10AA,4
010294,12,111,755776,10AA,4
010294,13,111,755781,10AA,4
010296,12,111,755777,10AA,4
010296,13,111,755782,10AA,4
010335,12,111,752850,9997,4
010349,12,111,757138,10BA,4
010350,12,111,757139,10JF,4
010357,12,111,757120,10AA,4
010369,12,111,757418,12AA,4
010441,12,111,780763,9997,4
010445,12,111,780720,10DC,4
010447,12,111,780596,9997,4
010448,12,111,780597,9997,4
010449,12,111,780599,9997,4
010454,12,111,752633,10AA,4
010454,13,111,R15289,10AA,4
010455,12,111,752635,10AA,4
010455,13,111,754526,10AA,4
010456,12,111,752636,10AA,4
010456,13,111,R16800,10AA,4
010469,12,111,757100,10AA,4
010470,12,111,757099,10AA,4
010575,12,111,758593,10AA,4
010650,12,111,755798,10BA,4
010651,12,111,755799,10CA,4
010652,12,111,755800,10CA,4
010653,12,111,755801,10CA,4
010707,12,111,757275,10AA,4
010708,12,111,757276,10BA,4
010709,12,111,757277,10AA,4
010714,12,111,757273,10BA,4
010718,12,111,757321,10BA,4
010719,12,111,757320,10BA,4
010723,13,111,758860,9997,2
010732,12,111,757344,10AA,4
010735,12,111,757345,10BA,4
010736,12,111,757346,10BA,4
010737,12,111,757353,10AA,4
010741,12,111,752446,9997,4
010741,13,111,754505,9997,4
010742,12,111,752447,9997,4
010742,13,111,754507,9997,4
010743,12,111,752448,9997,4
010743,13,111,754508,9997,4
010744,12,111,752449,9997,4
010744,13,111,754509,9997,4
010757,12,111,753035,10JF,2
010772,12,111,757347,10BA,4
010774,12,111,757348,10BA,4
010802,12,111,774080,10JF,4
010803,12,111,757715,10JF,4
010804,12,111,757231,9997,2
010934,12,111,757243,9997,4
010934,13,111,763126,9997,4
010941,12,111,757245,9997,4
010942,12,111,757246,9997,4
010943,12,111,757247,9997,4
010948,12,111,757710,10AA,4
010950,12,111,757239,10AA,4
010950,13,111,765474,10AA,4
010963,12,111,757248,10BA,4
010964,12,111,757249,10AA,4
010965,12,111,757250,10BA,4
010968,12,111,757716,10BA,4
010975,12,111,757708,10BA,4
010982,12,111,757232,10BA,2
011006,12,111,757376,10JF,4
011012,12,111,757490,10AA,4
011013,12,111,757491,10AA,4
011015,12,111,757493,10AA,4
011027,12,111,757421,12BA,4
